Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
UEQXKDFX,journalArticle,2024.0,"Yao, Yifan; Duan, Jinhao; Xu, Kaidi; Cai, Yuanfang; Sun, Zhibo; Zhang, Yue","A survey on large language model (llm) security and privacy: The good, the bad, and the ugly",High-Confidence Computing,,,,https://www.sciencedirect.com/science/article/pii/S266729522400014X,"Large Language Models (LLMs), such as ChatGPT and Bard, have revolutionized natural language understanding and generation. They possess deep language comprehension, human-like text generation capabilities, contextual awareness, and robust problem-solving skills, making them invaluable in various domains (e.g., search engines, customer support, translation). In the meantime, LLMs have also gained traction in the security community, revealing security vulnerabilities and showcasing their potential in security-related tasks. This paper explores the intersection of LLMs with security and privacy. Specifically, we investigate how LLMs positively impact security and privacy, potential risks and threats associated with their use, and inherent vulnerabilities within LLMs. Through a comprehensive literature review, the paper categorizes the papers into “The Good” (beneficial LLM applications), “The Bad” (offensive applications), and “The Ugly” (vulnerabilities of LLMs and their defenses). We have some interesting findings. For example, LLMs have proven to enhance code security (code vulnerability detection) and data privacy (data confidentiality protection), outperforming traditional methods. However, they can also be harnessed for various attacks (particularly user-level attacks) due to their human-like reasoning abilities. We have identified areas that require further research efforts. For example, Research on model and parameter extraction attacks is limited and often theoretical, hindered by LLM parameter scale and confidentiality. Safe instruction tuning, a recent development, requires more exploration. We hope that our work can shed light on the LLMs’ potential to both bolster and jeopardize cybersecurity.",2024,2025-05-22 09:46:57,2025-05-26 13:39:24,2025-05-22 09:46:41,100211,,,,,,A survey on large language model (llm) security and privacy,,,,,,,,,,,,Google Scholar,,Publisher: Elsevier,,/Users/ksoares/Zotero/storage/RB8KI6RC/S266729522400014X.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2G8QXCBI,preprint,2024.0,"Huang, Yining; Tang, Keke; Chen, Meilian; Wang, Boyuan",A Comprehensive Survey on Evaluating Large Language Model Applications in the Medical Industry,,,,10.48550/arXiv.2404.15777,http://arxiv.org/abs/2404.15777,"Since the inception of the Transformer architecture in 2017, Large Language Models (LLMs) such as GPT and BERT have evolved significantly, impacting various industries with their advanced capabilities in language understanding and generation. These models have shown potential to transform the medical field, highlighting the necessity for specialized evaluation frameworks to ensure their effective and ethical deployment. This comprehensive survey delineates the extensive application and requisite evaluation of LLMs within healthcare, emphasizing the critical need for empirical validation to fully exploit their capabilities in enhancing healthcare outcomes. Our survey is structured to provide an in-depth analysis of LLM applications across clinical settings, medical text data processing, research, education, and public health awareness. We begin by exploring the roles of LLMs in various medical applications, detailing their evaluation based on performance in tasks such as clinical diagnosis, medical text data processing, information retrieval, data analysis, and educational content generation. The subsequent sections offer a comprehensive discussion on the evaluation methods and metrics employed, including models, evaluators, and comparative experiments. We further examine the benchmarks and datasets utilized in these evaluations, providing a categorized description of benchmarks for tasks like question answering, summarization, information extraction, bioinformatics, information retrieval and general comprehensive benchmarks. This structure ensures a thorough understanding of how LLMs are assessed for their effectiveness, accuracy, usability, and ethical alignment in the medical domain. ...",2024-05-29,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:43,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2404.15777 [cs],,/Users/ksoares/Zotero/storage/BSJD33XU/Huang et al. - 2024 - A Comprehensive Survey on Evaluating Large Language Model Applications in the Medical Industry.pdf; /Users/ksoares/Zotero/storage/XYCG5P8J/2404.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2404.15777,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FQKAZF2,preprint,2025.0,"Zhang, Chaoyun; He, Shilin; Qian, Jiaxu; Li, Bowen; Li, Liqun; Qin, Si; Kang, Yu; Ma, Minghua; Liu, Guyue; Lin, Qingwei; Rajmohan, Saravan; Zhang, Dongmei; Zhang, Qi",Large Language Model-Brained GUI Agents: A Survey,,,,10.48550/arXiv.2411.18279,http://arxiv.org/abs/2411.18279,"GUIs have long been central to human-computer interaction, providing an intuitive and visually-driven way to access and interact with digital systems. The advent of LLMs, particularly multimodal models, has ushered in a new era of GUI automation. They have demonstrated exceptional capabilities in natural language understanding, code generation, and visual processing. This has paved the way for a new generation of LLM-brained GUI agents capable of interpreting complex GUI elements and autonomously executing actions based on natural language instructions. These agents represent a paradigm shift, enabling users to perform intricate, multi-step tasks through simple conversational commands. Their applications span across web navigation, mobile app interactions, and desktop automation, offering a transformative user experience that revolutionizes how individuals interact with software. This emerging field is rapidly advancing, with significant progress in both research and industry. To provide a structured understanding of this trend, this paper presents a comprehensive survey of LLM-brained GUI agents, exploring their historical evolution, core components, and advanced techniques. We address research questions such as existing GUI agent frameworks, the collection and utilization of data for training specialized GUI agents, the development of large action models tailored for GUI tasks, and the evaluation metrics and benchmarks necessary to assess their effectiveness. Additionally, we examine emerging applications powered by these agents. Through a detailed analysis, this survey identifies key research gaps and outlines a roadmap for future advancements in the field. By consolidating foundational knowledge and state-of-the-art developments, this work aims to guide both researchers and practitioners in overcoming challenges and unlocking the full potential of LLM-brained GUI agents.",2025-05-06,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:45,,,,,,,Large Language Model-Brained GUI Agents,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2411.18279 [cs],,/Users/ksoares/Zotero/storage/2DML8XI8/Zhang et al. - 2025 - Large Language Model-Brained GUI Agents A Survey.pdf; /Users/ksoares/Zotero/storage/5BTN52ZH/2411.html,,,Computer Science - Computation and Language; Computer Science - Artificial Intelligence; Computer Science - Human-Computer Interaction,,,,,,,,,,,,,,,,,,,arXiv:2411.18279,,,,,,,,,,,,,,,,,,,,,,,,,,,
XH6BS2BT,journalArticle,2024.0,"Zhou, Hao; Hu, Chengming; Yuan, Ye; Cui, Yufei; Jin, Yili; Chen, Can; Wu, Haolun; Yuan, Dun; Jiang, Li; Wu, Di","Large language model (llm) for telecommunications: A comprehensive survey on principles, key techniques, and opportunities",IEEE Communications Surveys & Tutorials,,,,https://ieeexplore.ieee.org/abstract/document/10685369/,"Large language models (LLMs) have received considerable attention recently due to their outstanding comprehension and reasoning capabilities, leading to great progress in many fields. The advancement of LLM techniques also offers promising opportunities to automate many tasks in the telecommunication (telecom) field. After pre-training and fine-tuning, LLMs can perform diverse downstream tasks based on human instructions, paving the way to artificial general intelligence (AGI)-enabled 6G. Given the great potential of LLM technologies, this work aims to provide a comprehensive overview of LLM-enabled telecom networks. In particular, we first present LLM fundamentals, including model architecture, pre-training, fine-tuning, inference and utilization, model evaluation, and telecom deployment. Then, we introduce LLM-enabled key techniques and telecom applications in terms of generation, classification, optimization, and prediction problems. Specifically, the LLM-enabled generation applications include telecom domain knowledge, code, and network configuration generation. After that, the LLM-based classification applications involve network security, text, image, and traffic classification problems. Moreover, multiple LLM-enabled optimization techniques are introduced, such as automated reward function design for reinforcement learning and verbal reinforcement learning. Furthermore, for LLM-aided prediction problems, we discussed time-series prediction models and multi-modality prediction problems for telecom. Finally, we highlight the challenges and identify the future directions of LLM-enabled telecom networks.",2024,2025-05-22 09:46:57,2025-05-26 13:44:46,2025-05-22 09:46:45,,,,,,,Large language model (llm) for telecommunications,,,,,,,,,,,,Google Scholar,,Publisher: IEEE,,"/Users/ksoares/Zotero/storage/U5J542YN/Zhou et al. - 2024 - Large language model (llm) for telecommunications A comprehensive survey on principles, key techniq.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GX7DFJHB,journalArticle,2024.0,"Parker, Michael J.; Anderson, Caitlin; Stone, Claire; Oh, YeaRim",A Large Language Model Approach to Educational Survey Feedback Analysis,International Journal of Artificial Intelligence in Education,,"1560-4292, 1560-4306",10.1007/s40593-024-00414-0,https://link.springer.com/10.1007/s40593-024-00414-0,"Abstract             This paper assesses the potential for the large language models (LLMs) GPT-4 and GPT-3.5 to aid in deriving insight from education feedback surveys. Exploration of LLM use cases in education has focused on teaching and learning, with less exploration of capabilities in education feedback analysis. Survey analysis in education involves goals such as finding gaps in curricula or evaluating teachers, often requiring time-consuming manual processing of textual responses. LLMs have the potential to provide a flexible means of achieving these goals without specialized machine learning models or fine-tuning. We demonstrate a versatile approach to such goals by treating them as sequences of natural language processing (NLP) tasks including classification (multi-label, multi-class, and binary), extraction, thematic analysis, and sentiment analysis, each performed by LLM. We apply these workflows to a real-world dataset of 2500 end-of-course survey comments from biomedical science courses, and evaluate a zero-shot approach (i.e., requiring no examples or labeled training data) across all tasks, reflecting education settings, where labeled data is often scarce. By applying effective prompting practices, we achieve human-level performance on multiple tasks with GPT-4, enabling workflows necessary to achieve typical goals. We also show the potential of inspecting LLMs’ chain-of-thought (CoT) reasoning for providing insight that may foster confidence in practice. Moreover, this study features development of a versatile set of classification categories, suitable for various course types (online, hybrid, or in-person) and amenable to customization. Our results suggest that LLMs can be used to derive a range of insights from survey text.",2024-06-25,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:48,,,,,,Int J Artif Intell Educ,,,,,,,,en,,,,,DOI.org (Crossref),,,,/Users/ksoares/Zotero/storage/W8EYKNYB/Parker et al. - 2024 - A Large Language Model Approach to Educational Survey Feedback Analysis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDFVLIH5,preprint,2024.0,"Bai, Tianyi; Liang, Hao; Wan, Binwang; Xu, Yanran; Li, Xi; Li, Shiyu; Yang, Ling; Li, Bozhou; Wang, Yifan; Cui, Bin; Huang, Ping; Shan, Jiulong; He, Conghui; Yuan, Binhang; Zhang, Wentao",A Survey of Multimodal Large Language Model from A Data-centric Perspective,,,,10.48550/arXiv.2405.16640,http://arxiv.org/abs/2405.16640,"Multimodal large language models (MLLMs) enhance the capabilities of standard large language models by integrating and processing data from multiple modalities, including text, vision, audio, video, and 3D environments. Data plays a pivotal role in the development and refinement of these models. In this survey, we comprehensively review the literature on MLLMs from a data-centric perspective. Specifically, we explore methods for preparing multimodal data during the pretraining and adaptation phases of MLLMs. Additionally, we analyze the evaluation methods for the datasets and review the benchmarks for evaluating MLLMs. Our survey also outlines potential future research directions. This work aims to provide researchers with a detailed understanding of the data-driven aspects of MLLMs, fostering further exploration and innovation in this field.",2024-07-18,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:49,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2405.16640 [cs],,/Users/ksoares/Zotero/storage/9IIWKEQ4/Bai et al. - 2024 - A Survey of Multimodal Large Language Model from A Data-centric Perspective.pdf; /Users/ksoares/Zotero/storage/HW8EIEZK/2405.html,,,Computer Science - Computation and Language; Computer Science - Artificial Intelligence; Computer Science - Computer Vision and Pattern Recognition; Computer Science - Multimedia,,,,,,,,,,,,,,,,,,,arXiv:2405.16640,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNRKDN8K,preprint,2024.0,"Xia, Heming; Yang, Zhe; Dong, Qingxiu; Wang, Peiyi; Li, Yongqi; Ge, Tao; Liu, Tianyu; Li, Wenjie; Sui, Zhifang",Unlocking Efficiency in Large Language Model Inference: A Comprehensive Survey of Speculative Decoding,,,,10.48550/arXiv.2401.07851,http://arxiv.org/abs/2401.07851,"To mitigate the high inference latency stemming from autoregressive decoding in Large Language Models (LLMs), Speculative Decoding has emerged as a novel decoding paradigm for LLM inference. In each decoding step, this method first drafts several future tokens efficiently and then verifies them in parallel. Unlike autoregressive decoding, Speculative Decoding facilitates the simultaneous decoding of multiple tokens per step, thereby accelerating inference. This paper presents a comprehensive overview and analysis of this promising decoding paradigm. We begin by providing a formal definition and formulation of Speculative Decoding. Then, we organize in-depth discussions on its key facets, such as drafter selection and verification strategies. Furthermore, we present a comparative analysis of leading methods under third-party testing environments. We aim for this work to serve as a catalyst for further research on Speculative Decoding, ultimately contributing to more efficient LLM inference.",2024-06-04,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:51,,,,,,,Unlocking Efficiency in Large Language Model Inference,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2401.07851 [cs],,/Users/ksoares/Zotero/storage/T5QH29JM/Xia et al. - 2024 - Unlocking Efficiency in Large Language Model Inference A Comprehensive Survey of Speculative Decodi.pdf; /Users/ksoares/Zotero/storage/YWN6BSMF/2401.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2401.07851,,,,,,,,,,,,,,,,,,,,,,,,,,,
3X4SIQUT,preprint,2024.0,"Ye, Jiexia; Zhang, Weiqi; Yi, Ke; Yu, Yongzi; Li, Ziyue; Li, Jia; Tsung, Fugee",A Survey of Time Series Foundation Models: Generalizing Time Series Representation with Large Language Model,,,,10.48550/arXiv.2405.02358,http://arxiv.org/abs/2405.02358,"Time series data are ubiquitous across various domains, making time series analysis critically important. Traditional time series models are task-specific, featuring singular functionality and limited generalization capacity. Recently, large language foundation models have unveiled their remarkable capabilities for cross-task transferability, zero-shot/few-shot learning, and decision-making explainability. This success has sparked interest in the exploration of foundation models to solve multiple time series challenges simultaneously. There are two main research lines, namely pre-training foundation models from scratch for time series and adapting large language foundation models for time series. They both contribute to the development of a unified model that is highly generalizable, versatile, and comprehensible for time series analysis. This survey offers a 3E analytical framework for comprehensive examination of related research. Specifically, we examine existing works from three dimensions, namely Effectiveness, Efficiency and Explainability. In each dimension, we focus on discussing how related works devise tailored solution by considering unique challenges in the realm of time series. Furthermore, we provide a domain taxonomy to help followers keep up with the domain-specific advancements. In addition, we introduce extensive resources to facilitate the field's development, including datasets, open-source, time series libraries. A GitHub repository is also maintained for resource updates (https://github.com/start2020/Awesome-TimeSeries-LLM-FM).",2024-05-07,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:53,,,,,,,A Survey of Time Series Foundation Models,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2405.02358 [cs],,/Users/ksoares/Zotero/storage/T3ERKBMM/Ye et al. - 2024 - A Survey of Time Series Foundation Models Generalizing Time Series Representation with Large Langua.pdf; /Users/ksoares/Zotero/storage/YQS87XLW/2405.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2405.02358,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKHQGCW8,journalArticle,2025.0,"Lu, Weizheng; Zhang, Jing; Fan, Ju; Fu, Zihao; Chen, Yueguo; Du, Xiaoyong",Large language model for table processing: a survey,Frontiers of Computer Science,,"2095-2228, 2095-2236",10.1007/s11704-024-40763-6,https://link.springer.com/10.1007/s11704-024-40763-6,"Abstract             Tables, typically two-dimensional and structured to store large amounts of data, are essential in daily activities like database queries, spreadsheet manipulations, Web table question answering, and image table information extraction. Automating these table-centric tasks with Large Language Models (LLMs) or Visual Language Models (VLMs) offers significant public benefits, garnering interest from academia and industry. This survey provides a comprehensive overview of table-related tasks, examining both user scenarios and technical aspects. It covers traditional tasks like table question answering as well as emerging fields such as spreadsheet manipulation and table data analysis. We summarize the training techniques for LLMs and VLMs tailored for table processing. Additionally, we discuss prompt engineering, particularly the use of LLM-powered agents, for various table-related tasks. Finally, we highlight several challenges, including diverse user input when serving and slow thinking using chain-of-thought.",2025-02,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:57,192350,,2.0,19.0,,Front. Comput. Sci.,Large language model for table processing,,,,,,,en,,,,,DOI.org (Crossref),,,,/Users/ksoares/Zotero/storage/NTKDS33F/Lu et al. - 2025 - Large language model for table processing a survey.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7LLFJWHN,preprint,2025.0,"Luo, Junyu; Zhang, Weizhi; Yuan, Ye; Zhao, Yusheng; Yang, Junwei; Gu, Yiyang; Wu, Bohan; Chen, Binqi; Qiao, Ziyue; Long, Qingqing; Tu, Rongcheng; Luo, Xiao; Ju, Wei; Xiao, Zhiping; Wang, Yifan; Xiao, Meng; Liu, Chenwu; Yuan, Jingyang; Zhang, Shichang; Jin, Yiqiao; Zhang, Fan; Wu, Xian; Zhao, Hanqing; Tao, Dacheng; Yu, Philip S.; Zhang, Ming","Large Language Model Agent: A Survey on Methodology, Applications and Challenges",,,,10.48550/arXiv.2503.21460,http://arxiv.org/abs/2503.21460,"The era of intelligent agents is upon us, driven by revolutionary advancements in large language models. Large Language Model (LLM) agents, with goal-driven behaviors and dynamic adaptation capabilities, potentially represent a critical pathway toward artificial general intelligence. This survey systematically deconstructs LLM agent systems through a methodology-centered taxonomy, linking architectural foundations, collaboration mechanisms, and evolutionary pathways. We unify fragmented research threads by revealing fundamental connections between agent design principles and their emergent behaviors in complex environments. Our work provides a unified architectural perspective, examining how agents are constructed, how they collaborate, and how they evolve over time, while also addressing evaluation methodologies, tool applications, practical challenges, and diverse application domains. By surveying the latest developments in this rapidly evolving field, we offer researchers a structured taxonomy for understanding LLM agents and identify promising directions for future research. The collection is available at https://github.com/luo-junyu/Awesome-Agent-Papers.",2025-03-27,2025-05-22 09:46:57,2025-05-22 09:46:57,2025-05-22 09:46:57,,,,,,,Large Language Model Agent,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2503.21460 [cs],,"/Users/ksoares/Zotero/storage/XXU8KSZ4/Luo et al. - 2025 - Large Language Model Agent A Survey on Methodology, Applications and Challenges.pdf; /Users/ksoares/Zotero/storage/MY6CX7XV/2503.html",,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2503.21460,,,,,,,,,,,,,,,,,,,,,,,,,,,
U7S2ZSW6,preprint,2025.0,"Liu, Qidong; Zhao, Xiangyu; Wang, Yuhao; Wang, Yejing; Zhang, Zijian; Sun, Yuqi; Li, Xiang; Wang, Maolin; Jia, Pengyue; Chen, Chong; Huang, Wei; Tian, Feng",Large Language Model Enhanced Recommender Systems: A Survey,,,,10.48550/arXiv.2412.13432,http://arxiv.org/abs/2412.13432,"Large Language Model (LLM) has transformative potential in various domains, including recommender systems (RS). There have been a handful of research that focuses on empowering the RS by LLM. However, previous efforts mainly focus on LLM as RS, which may face the challenge of intolerant inference costs by LLM. Recently, the integration of LLM into RS, known as LLM-Enhanced Recommender Systems (LLMERS), has garnered significant interest due to its potential to address latency and memory constraints in real-world applications. This paper presents a comprehensive survey of the latest research efforts aimed at leveraging LLM to enhance RS capabilities. We identify a critical shift in the field with the move towards incorporating LLM into the online system, notably by avoiding their use during inference. Our survey categorizes the existing LLMERS approaches into three primary types based on the component of the RS model being augmented: Knowledge Enhancement, Interaction Enhancement, and Model Enhancement. We provide an in-depth analysis of each category, discussing the methodologies, challenges, and contributions of recent studies. Furthermore, we highlight several promising research directions that could further advance the field of LLMERS.",2025-03-10,2025-05-22 09:47:55,2025-05-22 09:47:55,2025-05-22 09:47:15,,,,,,,Large Language Model Enhanced Recommender Systems,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2412.13432 [cs],,/Users/ksoares/Zotero/storage/7IMBM6LC/Liu et al. - 2025 - Large Language Model Enhanced Recommender Systems A Survey.pdf; /Users/ksoares/Zotero/storage/HRJG48UD/2412.html,,,Computer Science - Artificial Intelligence; Computer Science - Information Retrieval,,,,,,,,,,,,,,,,,,,arXiv:2412.13432,,,,,,,,,,,,,,,,,,,,,,,,,,,
